datetime,time_taken,question,answer,correct
2025-02-16 10:25:32,7.08,52 - 18,34,True
2025-02-16 10:25:39,7.52,380 / 5,76,True
2025-02-16 10:25:43,3.71,94 + 35,129,True
2025-02-16 10:25:55,12.49,81 - 16,65,True
2025-02-16 10:25:57,1.85,10 * 37,370,True
2025-02-16 10:25:59,1.26,37 - 32,5,True
2025-02-16 10:26:02,3.18,8 * 52,416,True
2025-02-16 10:26:04,2.7,94 - 51,43,True
2025-02-16 10:26:07,2.65,90 - 55,35,True
2025-02-16 10:26:13,5.52,6 * 49,294,True
2025-02-16 10:26:19,6.31,4 * 53,212,True
2025-02-16 10:26:20,1.49,6 * 50,300,True
2025-02-16 10:26:27,6.58,231 / 3,77,True
2025-02-16 10:26:31,3.92,83 + 32,115,True
2025-02-16 10:26:32,1.28,10 * 17,170,True
2025-02-16 10:26:42,9.51,3 * 29,87,True
2025-02-16 10:27:00,18.17,39 + 46,85,True
2025-02-16 10:27:43,2.4,32 + 56,88,True
2025-02-16 10:27:45,2.68,22 - 7,15,True
2025-02-16 10:27:47,1.45,144 / 12,12,True
2025-02-16 10:27:48,1.44,40 + 14,54,True
2025-02-16 10:27:54,5.94,902 / 11,82,True
2025-02-16 10:27:56,2.05,11 * 6,66,True
2025-02-16 10:27:57,1.17,4 * 10,40,True
2025-02-16 10:27:58,1.01,26 - 26,0,True
2025-02-16 10:28:04,5.24,12 + 16,28,True
2025-02-16 10:28:07,3.26,34 - 10,24,True
2025-02-16 10:28:08,1.29,11 * 2,22,True
2025-02-16 10:28:10,1.34,23 + 23,46,True
2025-02-16 10:28:12,2.06,90 - 71,19,True
2025-02-16 10:28:38,26.28,402 / 6,67,True
2025-02-16 10:28:40,1.94,260 / 10,26,True
2025-02-16 10:28:45,4.92,25 + 53,78,True
2025-02-16 10:28:51,6.56,567 / 9,63,True
2025-02-16 10:28:57,5.59,88 - 19,69,True
2025-02-16 10:29:02,4.79,92 - 81,11,True
2025-02-16 10:29:03,1.43,610 / 10,61,True
2025-02-16 10:29:05,1.99,50 + 74,124,True
2025-02-16 10:29:07,2.12,86 - 56,30,True
2025-02-16 10:29:10,2.1,86 - 35,51,True
2025-02-16 10:29:15,5.18,69 - 34,35,True
2025-02-16 10:29:18,2.96,80 + 93,173,True
2025-02-16 10:29:31,13.32,6 * 65,390,True
2025-02-16 10:29:32,1.22,10 - 4,6,True
2025-02-16 10:29:47,14.29,1128 / 12,94,True
2025-02-16 10:29:53,1.01,4 / 2,2,True
2025-02-16 10:29:55,1.63,7 * 8,56,True
2025-02-16 10:30:00,4.92,76 - 47,29,True
2025-02-16 10:30:03,3.15,60 - 26,34,True
2025-02-16 10:30:04,1.1,590 / 10,59,True
2025-02-16 10:30:06,1.82,33 + 21,54,True
2025-02-16 10:30:08,2.11,65 + 14,79,True
2025-02-16 10:30:11,2.67,33 + 74,107,True
2025-02-16 10:30:12,1.24,95 + 5,100,True
2025-02-16 10:30:22,9.56,133 / 7,19,True
2025-02-16 10:30:34,12.22,405 / 9,45,True
2025-02-16 10:30:48,13.64,126 / 9,14,True
2025-02-16 10:30:50,2.57,15 + 99,114,True
2025-02-16 10:30:57,6.25,67 - 53,14,True
2025-02-16 10:31:01,4.43,7 * 24,168,True
2025-02-16 10:31:03,2.02,32 + 90,122,True
2025-02-16 10:31:06,3.24,35 + 65,100,True
2025-02-16 10:31:08,1.33,18 + 2,20,True
2025-02-16 10:31:09,1.75,4 * 16,64,True
2025-02-16 10:31:12,2.35,92 + 40,132,True
2025-02-16 10:31:17,5.1,88 + 92,180,True
2025-02-16 10:31:20,3.23,4 * 8,32,True
2025-02-16 10:31:27,6.81,55 + 59,114,True
2025-02-16 10:31:38,10.94,162 / 9,18,True
2025-02-16 10:31:54,16.14,9 * 53,477,True
2025-02-16 10:31:58,1.18,2 + 2,4,True
2025-02-16 10:32:01,2.84,162 / 2,81,True
2025-02-16 10:32:13,12.4,11 * 74,814,True
2025-02-16 10:32:18,4.55,79 - 48,31,True
2025-02-16 10:32:21,3.37,24 + 68,92,True
2025-02-16 10:32:24,3.18,41 - 10,31,True
2025-02-16 10:32:53,28.68,5 * 91,455,True
2025-02-16 10:33:05,12.1,364 / 4,91,True
2025-02-16 10:33:13,8.06,79 + 88,167,True
2025-02-16 10:33:17,3.48,37 - 11,26,True
2025-02-16 10:33:26,9.56,6 * 73,438,True
2025-02-16 10:33:30,3.95,57 - 44,13,True
2025-02-16 10:33:32,2.35,284 / 4,71,True
2025-02-16 10:33:38,5.78,5 * 91,455,True
2025-02-16 10:33:43,4.56,7 * 33,231,True
2025-02-16 10:33:45,2.54,600 / 6,100,True
2025-02-16 10:33:50,4.82,39 - 14,25,True
2025-02-16 10:33:53,2.42,31 - 5,26,True
2025-02-16 10:34:00,7.84,12 * 42,504,True
2025-02-16 10:34:05,2.65,94 - 12,82,True
2025-02-16 10:34:13,8.03,14 - 9,5,True
2025-02-16 10:34:21,8.22,41 - 23,18,True
2025-02-16 10:34:22,1.18,1000 / 10,100,True
2025-02-16 10:34:24,1.56,62 / 2,31,True
2025-02-16 10:34:26,1.92,94 + 93,187,True
2025-02-16 10:34:51,24.87,96 - 38,58,True
2025-02-16 10:34:55,4.48,31 + 89,120,True
2025-02-16 10:35:12,16.4,9 * 75,675,True
2025-02-16 10:35:14,2.78,5 * 44,220,True
2025-02-16 10:35:16,2.03,48 - 8,40,True
2025-02-16 10:35:20,3.26,87 - 76,11,True
2025-02-16 10:35:23,3.46,99 - 13,86,True
2025-02-16 10:35:30,7.29,51 - 46,5,True
2025-02-16 10:35:45,14.24,184 / 4,46,True
2025-02-16 10:35:46,1.59,55 + 44,99,True
2025-02-16 10:35:51,4.31,98 - 32,66,True
2025-02-16 10:35:53,2.09,1100 / 11,100,True
2025-02-16 10:36:15,22.58,688 / 8,86,True
2025-02-16 10:42:50,2.18,11 * 70,770,True
2025-02-16 10:42:53,2.91,124 / 2,62,True
2025-02-16 10:42:55,2.62,120 / 6,20,True
2025-02-16 10:42:59,3.84,71 + 42,113,True
2025-02-16 10:43:02,2.36,99 - 3,96,True
2025-02-16 10:43:03,1.67,10 * 47,470,True
2025-02-16 10:43:09,6.24,86 - 76,10,True
2025-02-16 10:43:12,2.05,32 + 52,84,True
2025-02-16 10:43:23,11.15,4 * 36,144,True
2025-02-16 10:43:25,1.96,48 + 80,128,True
2025-02-16 10:43:30,5.49,51 + 76,127,True
2025-02-16 10:43:41,10.78,8 * 41,328,True
2025-02-16 10:43:48,7.35,46 + 22,68,True
2025-02-16 10:43:59,10.93,56 - 23,33,True
2025-02-16 10:44:06,6.31,65 - 11,54,True
2025-02-16 10:44:10,4.1,91 + 88,179,True
2025-02-16 10:44:15,5.76,9 * 13,117,True
2025-02-16 10:44:18,2.4,10 * 46,460,True
2025-02-16 10:44:19,1.0,9 * 2,18,True
2025-02-16 10:44:22,3.39,40 + 78,118,True
2025-02-16 10:44:25,2.64,32 - 12,20,True
2025-02-16 10:44:28,3.02,22 / 11,2,True
2025-02-16 10:44:30,1.49,32 + 10,42,True
2025-02-16 10:44:31,1.23,80 - 40,40,True
2025-02-16 10:44:32,1.11,30 - 15,15,True
2025-02-16 10:44:34,2.21,28 - 6,22,True
2025-02-16 10:44:39,4.51,31 + 41,72,True
2025-02-16 10:44:44,5.1,231 / 7,33,True
2025-02-16 10:44:57,12.74,176 / 2,88,True
2025-02-16 10:45:01,1.58,53 - 33,20,True
2025-02-16 10:45:04,2.73,76 - 52,24,True
2025-02-16 10:45:07,3.46,8 * 81,648,True
2025-02-16 10:45:17,9.73,98 - 63,35,True
2025-02-16 10:45:19,1.84,122 / 2,61,True
2025-02-16 10:45:23,4.42,112 / 2,56,True
2025-02-16 10:45:37,13.66,126 / 3,42,True
2025-02-16 10:46:47,69.8,192 / 3,64,True
2025-02-16 10:47:39,14.03,8 * 91,728,True
2025-02-16 10:47:47,7.27,72 + 31,103,True
2025-02-16 10:47:56,9.8,171 / 3,57,True
2025-02-16 10:48:01,4.29,11 * 33,363,True
2025-02-16 10:48:04,2.77,55 - 54,1,True
2025-02-16 10:48:05,1.73,24 / 2,12,True
2025-02-16 10:48:07,1.72,7 * 80,560,True
2025-02-16 10:48:18,10.46,5 * 46,230,True
2025-02-16 10:48:24,6.14,9 * 94,846,True
2025-02-16 10:48:50,26.42,168 / 8,21,True
2025-02-16 10:48:55,5.29,87 - 41,46,True
2025-02-16 10:49:05,9.7,4 * 93,372,True
2025-02-16 10:49:09,3.66,11 * 97,1067,True
2025-02-16 10:49:14,5.19,17 + 66,83,True
2025-02-16 10:49:27,12.57,12 * 56,672,True
2025-02-16 10:50:01,2.01,374 / 11,34,True
2025-02-16 10:50:02,1.15,2 * 12,24,True
2025-02-16 10:50:03,1.38,2 * 50,100,True
2025-02-16 10:50:29,25.76,110 / 5,22,True
2025-02-16 10:50:35,5.64,36 + 83,119,True
2025-02-16 10:50:36,1.75,40 - 34,6,True
2025-02-16 10:50:53,16.84,91 - 8,83,True
2025-02-16 10:50:56,2.29,46 + 66,112,True
2025-02-16 10:51:01,5.14,11 * 82,902,True
2025-02-16 10:51:07,6.38,441 / 7,63,True
2025-02-16 10:51:12,4.77,880 / 11,80,True
2025-02-16 10:51:40,28.05,594 / 6,99,True
2025-02-16 10:51:44,3.87,29 + 96,125,True
2025-02-16 10:51:54,10.19,97 - 45,52,True
2025-02-16 10:52:01,7.02,48 - 25,23,True
2025-02-16 10:52:04,1.45,66 + 100,166,True
2025-02-16 10:52:10,5.59,7 * 24,168,True
2025-02-16 10:52:15,5.66,90 + 86,176,True
2025-02-16 10:52:46,30.34,10 * 89,890,True
2025-02-16 10:52:49,3.35,25 - 3,22,True
2025-02-16 10:52:52,2.59,65 + 4,69,True
2025-02-16 10:53:06,14.56,77 + 67,144,True
2025-02-16 10:53:35,28.4,6 * 49,294,True
2025-02-16 10:54:03,28.16,1044 / 12,87,True
2025-02-16 10:54:21,1.66,14 - 12,2,True
2025-02-16 10:54:33,12.78,96 + 24,120,True
2025-02-16 10:54:51,17.28,255 / 3,85,True
2025-02-16 10:54:54,2.9,7 * 9,63,True
2025-02-16 10:55:06,12.8,6 * 59,354,True
2025-02-16 10:55:09,2.24,32 + 66,98,True
2025-02-16 10:55:11,2.73,99 + 61,160,True
2025-02-16 10:55:16,4.12,57 + 62,119,True
2025-02-16 10:55:17,1.4,10 * 75,750,True
2025-02-16 10:55:20,3.48,11 * 51,561,True
2025-02-16 10:55:35,14.96,475 / 5,95,True
2025-02-16 10:55:37,1.55,10 * 90,900,True
2025-02-16 10:55:40,3.37,57 + 47,104,True
2025-02-16 10:55:44,3.43,5 * 80,400,True
2025-02-16 10:55:48,4.57,2 * 56,112,True
2025-02-16 10:55:51,2.63,61 + 27,88,True
2025-02-16 10:55:54,3.22,37 - 15,22,True
2025-02-16 10:56:04,9.58,192 / 6,32,True
2025-02-16 10:56:07,2.72,27 - 4,23,True
2025-02-16 10:56:10,3.26,64 + 37,101,True
2025-02-16 10:56:18,7.66,9 * 6,54,True
2025-02-16 10:56:25,7.69,97 + 16,113,True
2025-02-16 10:56:53,2.0,45 + 56,101,True
2025-02-16 10:56:58,5.01,258 / 3,86,True
2025-02-16 10:57:02,3.48,55 - 32,23,True
2025-02-16 10:57:11,8.62,477 / 9,53,True
2025-02-16 10:57:17,6.49,2 * 86,172,True
2025-02-16 10:57:19,2.14,46 / 2,23,True
2025-02-16 10:57:23,4.17,497 / 7,71,True
2025-02-16 10:57:27,3.53,83 - 65,18,True
2025-02-16 10:57:29,1.86,13 - 9,4,True
2025-02-16 10:57:32,3.25,75 - 64,11,True
2025-02-16 10:57:38,5.94,97 - 26,71,True
2025-02-16 10:57:45,6.74,7 * 46,322,True
2025-02-16 10:57:46,1.34,100 - 94,6,True
2025-02-16 10:57:48,2.03,97 - 17,80,True
2025-02-16 10:57:53,4.43,74 - 37,37,True
2025-02-16 10:58:01,7.87,984 / 12,82,True
2025-02-16 10:58:02,1.64,90 / 2,45,True
2025-02-16 10:58:05,2.9,4 * 55,220,True
2025-02-16 10:58:09,4.28,79 - 25,54,True
2025-02-16 10:58:31,21.61,7 * 49,343,True
2025-02-16 10:58:33,1.77,77 / 7,11,True
2025-02-16 10:58:45,12.12,340 / 5,68,True
2025-02-16 10:58:48,2.86,280 / 4,70,True
2025-02-16 10:58:50,2.47,2 * 62,124,True
2025-02-16 10:58:58,7.54,92 + 86,178,True
2025-02-17 21:21:16,4.22,74 + 51,125,True
2025-02-17 21:21:25,3.08,26 + 55,81,True
2025-02-17 21:21:32,7.07,69 + 98,167,True
2025-02-17 21:21:34,1.72,110 / 2,55,True
2025-02-17 21:21:55,21.67,4 * 26,104,True
2025-02-17 21:22:00,4.5,28 + 23,51,True
2025-02-17 21:22:19,18.84,792 / 9,88,True
2025-02-17 21:22:22,3.79,86 + 50,136,True
2025-02-17 21:22:28,5.36,9 * 4,36,True
2025-02-17 21:22:30,2.62,104 / 2,52,True
2025-02-17 21:22:33,2.7,29 - 7,22,True
2025-02-17 21:22:37,3.48,53 + 82,135,True
2025-02-17 21:22:38,1.22,49 + 2,51,True
2025-02-17 21:22:41,3.1,85 - 62,23,True
2025-02-17 21:22:45,3.46,55 + 48,103,True
2025-02-17 21:22:49,4.2,48 / 2,24,True
2025-02-17 21:22:51,2.47,48 + 90,138,True
2025-02-17 21:22:55,4.2,94 - 44,50,True
2025-02-17 21:23:15,19.8,12 * 46,552,True
2025-02-17 21:23:17,1.39,600 / 6,100,True
2025-02-17 21:23:19,2.22,98 - 67,31,True
2025-02-17 21:23:30,11.46,87 - 21,66,True
2025-02-17 21:23:35,2.52,23 + 34,57,True
2025-02-17 21:23:37,2.37,34 - 10,24,True
2025-02-17 21:23:45,7.43,92 - 58,34,True
2025-02-17 21:23:50,5.0,840 / 12,70,True
2025-02-17 21:24:05,15.63,518 / 7,74,True
2025-02-17 21:24:09,3.44,68 + 72,140,True
2025-02-17 21:24:12,3.15,4 + 47,51,True
2025-02-17 21:24:14,1.85,390 / 10,39,True
2025-02-17 21:24:15,1.21,7 * 8,56,True
2025-02-17 21:24:29,13.92,136 / 2,68,True
2025-02-17 21:24:31,1.52,15 - 13,2,True
2025-02-17 21:24:32,1.25,13 + 3,16,True
2025-02-17 21:25:23,51.01,924 / 12,77,True
2025-02-17 21:25:33,10.01,91 - 55,36,True
2025-02-17 21:27:33,3.24,63 - 54,9,True
2025-02-17 21:27:36,2.97,330 / 11,30,True
2025-02-17 21:27:39,2.82,91 - 61,30,True
2025-02-17 21:27:43,4.15,38 - 14,24,True
2025-02-17 21:27:46,2.64,43 + 49,92,True
2025-02-17 21:27:52,5.69,6 * 65,390,True
2025-02-17 21:27:53,1.58,80 / 8,10,True
2025-02-17 21:27:56,2.83,48 + 11,59,True
2025-02-17 21:28:00,3.85,5 * 43,215,True
2025-02-17 21:28:13,13.45,196 / 7,28,True
2025-02-17 21:28:15,1.2,36 - 33,3,True
2025-02-17 21:28:18,3.64,80 - 4,76,True
2025-02-17 21:28:22,3.31,70 + 86,156,True
2025-02-17 21:28:23,1.83,70 + 25,95,True
2025-02-17 21:28:25,2.05,85 + 80,165,True
2025-02-17 21:28:28,2.1,84 + 80,164,True
2025-02-17 21:28:33,5.36,99 + 98,197,True
2025-02-17 21:28:35,1.81,4 * 6,24,True
2025-02-17 21:28:50,15.52,156 / 4,39,True
2025-02-17 21:28:52,1.48,70 + 100,170,True
2025-02-17 21:28:53,1.48,10 * 43,430,True
2025-02-17 21:29:00,7.1,52 + 63,115,True
2025-02-17 21:29:02,1.62,15 + 90,105,True
2025-02-17 21:29:04,1.91,58 - 10,48,True
2025-02-17 21:29:07,3.21,29 - 15,14,True
2025-02-17 21:29:14,6.92,280 / 7,40,True
2025-02-17 21:29:18,3.33,59 - 33,26,True
2025-02-17 21:29:22,4.17,41 - 19,22,True
2025-02-17 21:29:26,4.19,40 + 63,103,True
2025-02-17 21:29:28,2.04,480 / 8,60,True
2025-02-17 21:29:42,14.19,12 * 99,1188,True
2025-02-17 21:30:16,8.39,4 * 38,152,True
2025-02-17 21:30:22,5.89,6 * 42,252,True
2025-02-17 21:30:24,2.68,99 - 57,42,True
2025-02-17 21:30:26,1.47,102 / 2,51,True
2025-02-17 21:30:36,9.74,36 + 22,58,True
2025-02-17 21:30:57,21.2,9 * 75,675,True
2025-02-17 21:31:00,3.14,100 + 76,176,True
2025-02-17 21:31:12,11.87,75 + 43,118,True
2025-02-17 21:31:13,1.23,38 - 35,3,True
2025-02-17 21:31:15,1.9,100 - 4,96,True
2025-02-17 21:31:22,6.83,235 / 5,47,True
2025-02-17 21:31:38,15.88,9 * 71,639,True
2025-02-17 21:31:42,3.86,328 / 8,41,True
2025-02-17 21:31:54,12.51,19 + 46,65,True
2025-02-17 21:31:56,2.08,68 + 100,168,True
2025-02-17 21:31:59,2.45,85 + 80,165,True
2025-02-17 21:32:05,6.28,9 * 99,891,True
2025-02-17 21:32:07,1.77,95 - 85,10,True
2025-02-17 21:32:12,5.16,176 / 4,44,True
2025-02-17 21:35:05,2.65,16 + 14,30,True
2025-02-17 21:35:06,1.37,950 / 10,95,True
2025-02-17 21:35:07,1.19,100 + 35,135,True
2025-02-17 21:35:22,14.21,12 * 68,816,True
2025-02-17 21:35:31,8.95,4 * 83,332,True
2025-02-17 21:35:33,2.48,88 - 10,78,True
2025-02-17 21:35:49,15.69,57 + 77,134,True
2025-02-17 21:36:05,16.31,465 / 5,93,True
2025-02-17 21:36:07,1.45,10 * 21,210,True
2025-02-17 21:36:24,17.39,12 * 81,972,True
2025-02-17 21:36:30,6.23,3 * 58,174,True
2025-02-17 21:36:34,3.4,82 + 79,161,True
2025-02-17 21:36:40,5.98,71 - 34,37,True
2025-02-17 21:36:41,1.82,89 - 85,4,True
2025-02-17 21:36:44,2.2,310 / 10,31,True
2025-02-17 21:36:51,7.39,5 * 15,75,True
2025-02-17 21:36:55,3.7,1080 / 12,90,True
2025-02-17 21:37:00,5.28,44 - 18,26,True
2025-02-17 21:37:05,4.68,4 * 46,184,True
2025-02-17 21:37:56,4.63,14 + 39,53,True
2025-02-17 21:38:02,6.37,89 + 31,120,True
2025-02-17 21:38:03,1.32,10 * 59,590,True
2025-02-17 21:38:08,4.9,6 * 51,306,True
2025-02-17 21:38:42,33.49,9 * 26,234,True
2025-02-17 21:38:54,12.12,61 + 44,135,False
2025-02-17 21:39:02,7.86,42 - 38,4,True
2025-02-17 21:39:13,10.89,497 / 7,71,True
2025-02-17 21:39:22,8.9,5 * 75,375,True
2025-02-17 21:39:36,14.63,12 * 74,888,True
2025-02-17 21:40:09,32.14,475 / 5,95,True
2025-02-17 21:40:25,6.82,29 + 75,104,True
2025-02-17 21:40:28,2.13,96 / 8,12,True
2025-02-17 21:40:34,6.38,175 / 7,25,True
2025-02-17 21:40:36,1.58,10 * 22,220,True
2025-02-17 21:40:46,10.73,3 * 37,111,True
2025-02-17 21:41:08,21.88,711 / 9,79,True
2025-02-17 21:41:42,33.69,9 * 32,288,True
2025-02-17 21:42:02,19.59,6 * 99,594,True
2025-02-17 21:42:09,7.29,91 - 26,65,True
2025-02-17 21:42:17,8.42,68 + 59,127,True
2025-02-17 21:42:23,5.8,67 + 75,142,True
2025-02-17 21:43:45,37.49,1089 / 11,99,True
2025-02-17 21:43:58,13.66,4 * 24,96,True
2025-02-17 21:44:00,1.57,10 / 2,5,True
2025-02-17 21:44:04,3.66,99 - 75,24,True
2025-02-17 21:44:13,9.64,9 * 53,477,True
2025-02-17 21:44:37,23.79,96 / 6,16,True
2025-02-17 21:44:47,9.51,102 / 6,17,True
2025-02-17 21:44:50,3.29,70 - 20,50,True
2025-02-17 21:44:52,2.16,93 + 41,134,True
2025-02-17 21:44:57,4.59,9 * 97,873,True
2025-02-17 21:44:59,2.23,78 - 76,2,True
2025-02-17 21:45:01,2.23,88 - 6,82,True
2025-02-17 21:45:03,2.1,43 - 20,23,True
2025-02-17 21:45:06,2.93,85 - 38,47,True
2025-02-17 21:45:10,3.66,4 * 16,64,True
2025-02-17 21:45:16,2.83,23 - 6,17,True
2025-02-17 21:45:17,1.43,18 / 3,6,True
2025-02-17 21:45:20,3.06,66 - 11,55,True
2025-02-17 21:45:25,4.88,24 / 8,3,True
2025-02-17 21:45:32,6.81,58 - 44,14,True
2025-02-17 21:45:52,20.64,352 / 4,88,True
2025-02-17 21:46:00,7.07,48 / 8,6,True
2025-02-17 21:46:01,1.53,23 + 10,33,True
2025-02-17 21:46:31,29.47,9 * 24,216,True
2025-02-17 21:46:37,5.88,8 * 51,408,True
2025-02-17 21:46:52,15.33,684 / 12,57,True
2025-02-17 21:47:14,21.76,98 - 29,69,True
2025-02-17 21:47:19,1.93,63 - 22,41,True
2025-02-17 21:47:23,3.73,400 / 8,50,True
2025-02-17 21:47:24,1.48,20 + 43,63,True
2025-02-17 21:47:28,3.69,22 + 80,102,True
2025-02-17 21:47:38,9.82,2 * 98,196,True
2025-02-17 21:47:39,1.28,4 * 4,16,True
2025-02-17 21:48:11,31.86,552 / 8,69,True
2025-02-17 21:48:13,2.0,68 / 2,34,True
2025-02-17 21:48:18,4.61,97 + 88,185,True
2025-02-17 21:48:20,1.74,63 + 62,125,True
2025-02-17 21:48:22,2.29,91 + 12,103,True
2025-02-17 21:48:40,18.06,552 / 12,46,True
2025-02-17 21:48:43,2.76,44 + 58,102,True
2025-02-17 21:48:48,5.2,847 / 11,77,True
2025-02-17 21:49:13,24.64,783 / 9,87,True
2025-02-17 21:49:20,7.07,344 / 4,86,True
2025-02-17 21:49:51,2.22,75 + 70,145,True
2025-02-17 21:50:16,24.57,760 / 8,95,True
2025-02-17 21:50:17,1.1,4 * 10,40,True
2025-02-17 21:50:30,12.68,3 * 91,273,True
2025-02-17 21:50:55,25.26,6 * 73,438,True
2025-02-17 21:51:13,18.02,504 / 7,72,True
2025-02-17 21:51:32,19.39,4 * 76,304,True
2025-02-17 21:51:39,6.93,82 + 36,118,True
2025-02-17 21:51:43,3.68,92 + 41,133,True
2025-02-17 21:51:46,2.92,5 * 21,105,True
2025-02-17 21:51:47,1.23,10 * 50,500,True
2025-02-17 21:51:52,4.79,235 / 5,47,True
